{'Time': 0.011428571428571429, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0014285714285714286, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 7, 'Block_id': 1, 'Create_time': 0.01, 'Deadline': 0.2, 'Offset': 6, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.011428571428571429, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 8, 'Block_id': 1, 'Create_time': 0.011428571428571429, 'Deadline': 0.2, 'Offset': 7, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.012428571428571428, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0024285714285714284, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 7, 'Block_id': 1, 'Create_time': 0.01, 'Deadline': 0.2, 'Offset': 6, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.012857142857142857, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 9, 'Block_id': 1, 'Create_time': 0.012857142857142857, 'Deadline': 0.2, 'Offset': 8, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.012928571428571428, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0015000000000000002, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 8, 'Block_id': 1, 'Create_time': 0.011428571428571429, 'Deadline': 0.2, 'Offset': 7, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.013928571428571429, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0025000000000000005, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 8, 'Block_id': 1, 'Create_time': 0.011428571428571429, 'Deadline': 0.2, 'Offset': 7, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.014285714285714285, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 10, 'Block_id': 1, 'Create_time': 0.014285714285714285, 'Deadline': 0.2, 'Offset': 9, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.01442857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0015714285714285717, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 9, 'Block_id': 1, 'Create_time': 0.012857142857142857, 'Deadline': 0.2, 'Offset': 8, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.01542857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0025714285714285717, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 9, 'Block_id': 1, 'Create_time': 0.012857142857142857, 'Deadline': 0.2, 'Offset': 8, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.015714285714285715, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 11, 'Block_id': 1, 'Create_time': 0.015714285714285715, 'Deadline': 0.2, 'Offset': 10, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.015928571428571427, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0016428571428571434, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 10, 'Block_id': 1, 'Create_time': 0.014285714285714285, 'Deadline': 0.2, 'Offset': 9, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.016928571428571428, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0026428571428571434, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 10, 'Block_id': 1, 'Create_time': 0.014285714285714285, 'Deadline': 0.2, 'Offset': 9, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.017142857142857144, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 12, 'Block_id': 1, 'Create_time': 0.017142857142857144, 'Deadline': 0.2, 'Offset': 11, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.01742857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0017142857142857133, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 11, 'Block_id': 1, 'Create_time': 0.015714285714285715, 'Deadline': 0.2, 'Offset': 10, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.01842857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0027142857142857134, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 11, 'Block_id': 1, 'Create_time': 0.015714285714285715, 'Deadline': 0.2, 'Offset': 10, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.018571428571428572, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 13, 'Block_id': 1, 'Create_time': 0.018571428571428572, 'Deadline': 0.2, 'Offset': 12, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.01892857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.001785714285714285, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 12, 'Block_id': 1, 'Create_time': 0.017142857142857144, 'Deadline': 0.2, 'Offset': 11, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.01992857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.002785714285714285, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 12, 'Block_id': 1, 'Create_time': 0.017142857142857144, 'Deadline': 0.2, 'Offset': 11, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 14, 'Block_id': 1, 'Create_time': 0.02, 'Deadline': 0.2, 'Offset': 13, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.020428571428571428, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0018571428571428567, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 13, 'Block_id': 1, 'Create_time': 0.018571428571428572, 'Deadline': 0.2, 'Offset': 12, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02142857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0028571428571428567, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 13, 'Block_id': 1, 'Create_time': 0.018571428571428572, 'Deadline': 0.2, 'Offset': 12, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02142857142857143, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 15, 'Block_id': 1, 'Create_time': 0.02142857142857143, 'Deadline': 0.2, 'Offset': 14, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02192857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0019285714285714284, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 14, 'Block_id': 1, 'Create_time': 0.02, 'Deadline': 0.2, 'Offset': 13, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.022857142857142857, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 16, 'Block_id': 1, 'Create_time': 0.022857142857142857, 'Deadline': 0.2, 'Offset': 15, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02292857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0029285714285714284, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 14, 'Block_id': 1, 'Create_time': 0.02, 'Deadline': 0.2, 'Offset': 13, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02342857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.002, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 15, 'Block_id': 1, 'Create_time': 0.02142857142857143, 'Deadline': 0.2, 'Offset': 14, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.024285714285714285, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 17, 'Block_id': 1, 'Create_time': 0.024285714285714285, 'Deadline': 0.2, 'Offset': 16, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02442857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.003, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 15, 'Block_id': 1, 'Create_time': 0.02142857142857143, 'Deadline': 0.2, 'Offset': 14, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02492857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0020714285714285717, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 16, 'Block_id': 1, 'Create_time': 0.022857142857142857, 'Deadline': 0.2, 'Offset': 15, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.025714285714285714, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 18, 'Block_id': 1, 'Create_time': 0.025714285714285714, 'Deadline': 0.2, 'Offset': 17, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02592857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0030714285714285717, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 16, 'Block_id': 1, 'Create_time': 0.022857142857142857, 'Deadline': 0.2, 'Offset': 15, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02642857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0021428571428571434, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 17, 'Block_id': 1, 'Create_time': 0.024285714285714285, 'Deadline': 0.2, 'Offset': 16, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.027142857142857142, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 19, 'Block_id': 1, 'Create_time': 0.027142857142857142, 'Deadline': 0.2, 'Offset': 18, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02742857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0031428571428571434, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 17, 'Block_id': 1, 'Create_time': 0.024285714285714285, 'Deadline': 0.2, 'Offset': 16, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.027928571428571428, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.002214285714285715, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 18, 'Block_id': 1, 'Create_time': 0.025714285714285714, 'Deadline': 0.2, 'Offset': 17, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02857142857142857, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 20, 'Block_id': 1, 'Create_time': 0.02857142857142857, 'Deadline': 0.2, 'Offset': 19, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02892857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.003214285714285715, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 18, 'Block_id': 1, 'Create_time': 0.025714285714285714, 'Deadline': 0.2, 'Offset': 17, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.02942857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0022857142857142868, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 19, 'Block_id': 1, 'Create_time': 0.027142857142857142, 'Deadline': 0.2, 'Offset': 18, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 21, 'Block_id': 1, 'Create_time': 0.03, 'Deadline': 0.2, 'Offset': 20, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03042857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0032857142857142868, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 19, 'Block_id': 1, 'Create_time': 0.027142857142857142, 'Deadline': 0.2, 'Offset': 18, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03092857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0023571428571428584, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 20, 'Block_id': 1, 'Create_time': 0.02857142857142857, 'Deadline': 0.2, 'Offset': 19, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03142857142857143, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 22, 'Block_id': 1, 'Create_time': 0.03142857142857143, 'Deadline': 0.2, 'Offset': 21, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03192857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0033571428571428585, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 20, 'Block_id': 1, 'Create_time': 0.02857142857142857, 'Deadline': 0.2, 'Offset': 19, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03242857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.00242857142857143, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 21, 'Block_id': 1, 'Create_time': 0.03, 'Deadline': 0.2, 'Offset': 20, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03285714285714286, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 23, 'Block_id': 1, 'Create_time': 0.03285714285714286, 'Deadline': 0.2, 'Offset': 22, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03342857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.00342857142857143, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 21, 'Block_id': 1, 'Create_time': 0.03, 'Deadline': 0.2, 'Offset': 20, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.033928571428571426, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0024999999999999983, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 22, 'Block_id': 1, 'Create_time': 0.03142857142857143, 'Deadline': 0.2, 'Offset': 21, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.034285714285714294, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 24, 'Block_id': 1, 'Create_time': 0.034285714285714294, 'Deadline': 0.2, 'Offset': 23, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03492857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0034999999999999983, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 22, 'Block_id': 1, 'Create_time': 0.03142857142857143, 'Deadline': 0.2, 'Offset': 21, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03542857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0025714285714285665, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 23, 'Block_id': 1, 'Create_time': 0.03285714285714286, 'Deadline': 0.2, 'Offset': 22, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.035714285714285726, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 25, 'Block_id': 1, 'Create_time': 0.035714285714285726, 'Deadline': 0.2, 'Offset': 24, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03642857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0035714285714285665, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 23, 'Block_id': 1, 'Create_time': 0.03285714285714286, 'Deadline': 0.2, 'Offset': 22, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03692857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0026428571428571347, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 24, 'Block_id': 1, 'Create_time': 0.034285714285714294, 'Deadline': 0.2, 'Offset': 23, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03714285714285716, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 26, 'Block_id': 1, 'Create_time': 0.03714285714285716, 'Deadline': 0.2, 'Offset': 25, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03792857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0036428571428571348, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 24, 'Block_id': 1, 'Create_time': 0.034285714285714294, 'Deadline': 0.2, 'Offset': 23, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03842857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.002714285714285703, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 25, 'Block_id': 1, 'Create_time': 0.035714285714285726, 'Deadline': 0.2, 'Offset': 24, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03857142857142859, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 27, 'Block_id': 1, 'Create_time': 0.03857142857142859, 'Deadline': 0.2, 'Offset': 26, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03942857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.003714285714285703, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 25, 'Block_id': 1, 'Create_time': 0.035714285714285726, 'Deadline': 0.2, 'Offset': 24, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.03992857142857143, 'Type': 'A', 'Position': 1, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.002785714285714271, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 26, 'Block_id': 1, 'Create_time': 0.03714285714285716, 'Deadline': 0.2, 'Offset': 25, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.04000000000000002, 'Type': 'S', 'Position': 0, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.0, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 28, 'Block_id': 1, 'Create_time': 0.04000000000000002, 'Deadline': 0.2, 'Offset': 27, 'Payload': 1480, 'Packet_size': 1500}
{'Time': 0.04092857142857143, 'Type': 'A', 'Position': 2, 'Send_delay': 0.0014285714285714286, 'Queue_delay': 0.003785714285714271, 'Propagation_delay': 0.0002, 'Drop': 0, 'Packet_id': 26, 'Block_id': 1, 'Create_time': 0.03714285714285716, 'Deadline': 0.2, 'Offset': 25, 'Payload': 1480, 'Packet_size': 1500}
